Run_accession,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Material,Type,Isolation source,Avg_read_len,Avg_num_reads,True_label
SRR6877328,WGS,PRJNA445215,SAMN08771180,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830196,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT31calc,SRP136221,Oral,aMetagenome,Calculus,76.0,9344888.0,aOral
SRR6877334,WGS,PRJNA445215,SAMN08771152,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830190,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT22calc,SRP136221,Oral,aMetagenome,Calculus,76.0,4602496.0,aOral
SRR6877344,WGS,PRJNA445215,SAMN08771160,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830180,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT25calc,SRP136221,Oral,aMetagenome,Calculus,76.0,5425117.0,aOral
SRR6877348,WGS,PRJNA445215,SAMN08771164,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830176,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT26calc,SRP136221,Oral,aMetagenome,Calculus,76.0,5772401.0,aOral
SRR6877352,WGS,PRJNA445215,SAMN08771135,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830172,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT14calc,SRP136221,Oral,aMetagenome,Calculus,76.0,4824147.0,aOral
SRR6877354,WGS,PRJNA445215,SAMN08771129,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830170,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT12calc,SRP136221,Oral,aMetagenome,Calculus,76.0,3806103.0,aOral
SRR6877356,WGS,PRJNA445215,SAMN08771131,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830168,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT13calc,SRP136221,Oral,aMetagenome,Calculus,76.0,4176887.0,aOral
SRR6877361,WGS,PRJNA445215,SAMN08771145,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830163,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT18calc,SRP136221,Oral,aMetagenome,Calculus,76.0,5729873.0,aOral
SRR6877367,WGS,PRJNA445215,SAMN08771139,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830157,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT15calc,SRP136221,Oral,aMetagenome,Calculus,76.0,7608317.0,aOral
SRR6877369,WGS,PRJNA445215,SAMN08771147,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830155,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT19calc,SRP136221,Oral,aMetagenome,Calculus,76.0,7044335.0,aOral
SRR6877372,WGS,PRJNA445215,SAMN08771109,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830152,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT05calc,SRP136221,Oral,aMetagenome,Calculus,76.0,4665800.0,aOral
SRR6877376,WGS,PRJNA445215,SAMN08771113,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830148,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT06calc,SRP136221,Oral,aMetagenome,Calculus,76.0,5877628.0,aOral
SRR6877382,WGS,PRJNA445215,SAMN08771127,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830142,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT11calc,SRP136221,Oral,aMetagenome,Calculus,76.0,4540164.0,aOral
SRR6877388,WGS,PRJNA445215,SAMN08771119,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830136,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT08calc-PE,SRP136221,Oral,aMetagenome,Calculus,151.0,10478555.5,aOral
SRR6877390,WGS,PRJNA445215,SAMN08771121,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830134,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT09calc,SRP136221,Oral,aMetagenome,Calculus,76.0,4704205.0,aOral
SRR6877392,WGS,PRJNA445215,SAMN08771103,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830214,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT02calc,SRP136221,Oral,aMetagenome,Calculus,76.0,4019287.0,aOral
SRR6877395,WGS,PRJNA445215,SAMN08771168,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830130,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT27calc,SRP136221,Oral,aMetagenome,Calculus,76.0,4138953.0,aOral
SRR6877397,WGS,PRJNA445215,SAMN08771170,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830128,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT28calc,SRP136221,Oral,aMetagenome,Calculus,76.0,5198275.0,aOral
SRR6877399,WGS,PRJNA445215,SAMN08771172,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830126,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT28calc-PE,SRP136221,Oral,aMetagenome,Calculus,151.0,12528823.5,aOral
SRR6877401,WGS,PRJNA445215,SAMN08771174,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830124,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT29calc,SRP136221,Oral,aMetagenome,Calculus,76.0,6058266.0,aOral
SRR6877403,WGS,PRJNA445215,SAMN08771176,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830122,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT29calc-PE,SRP136221,Oral,aMetagenome,Calculus,151.0,13026865.0,aOral
ERR1883438,WGS,PRJEB18629,SAMEA103911577,MPI EVOLUTIONARY ANTHROPOLOGY,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1943939,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,sediment metagenome,ILLUMINA,2017-04-27T00:00:00Z,SAMEA103911577,ERP020575,Sediment/Soil,mMetagenome,Not applicable,71.66666666666667,5914295.333333333,Sediment/Soil
ERR1883419,WGS,PRJEB18629,SAMEA103911558,MPI EVOLUTIONARY ANTHROPOLOGY,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1943920,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,sediment metagenome,ILLUMINA,2017-04-27T00:00:00Z,SAMEA103911558,ERP020575,Sediment/Soil,mMetagenome,Not applicable,68.76666666666667,5234534.0,Sediment/Soil
ERR1883430,WGS,PRJEB18629,SAMEA103911569,MPI EVOLUTIONARY ANTHROPOLOGY,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1943931,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,sediment metagenome,ILLUMINA,2017-04-27T00:00:00Z,SAMEA103911569,ERP020575,Sediment/Soil,mMetagenome,Not applicable,68.56666666666666,5216735.666666667,Sediment/Soil
ERR671911,WGS,PRJEB7626,SAMEA3113585,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626889,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113585,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,45609583.0,Sediment/Soil
ERR671912,WGS,PRJEB7626,SAMEA3113584,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626890,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113584,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,38160510.0,Sediment/Soil
ERR671915,WGS,PRJEB7626,SAMEA3113583,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626893,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113583,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,38655244.0,Sediment/Soil
ERR671918,WGS,PRJEB7626,SAMEA3113581,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626896,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113581,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,44110977.0,Sediment/Soil
ERR671919,WGS,PRJEB7626,SAMEA3113581,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626897,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113581,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,44321273.0,Sediment/Soil
ERR671920,WGS,PRJEB7626,SAMEA3113580,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626898,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113580,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,44192765.0,Sediment/Soil
ERR671921,WGS,PRJEB7626,SAMEA3113580,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626899,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113580,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,44357127.0,Sediment/Soil
ERR671924,WGS,PRJEB7626,SAMEA3113579,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626902,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113579,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,38618170.0,Sediment/Soil
ERR671933,WGS,PRJEB7626,SAMEA3113576,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626911,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113576,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,44724569.0,Sediment/Soil
ERR671937,WGS,PRJEB7626,SAMEA3113575,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626915,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113575,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,45375708.0,Sediment/Soil
ERR671939,WGS,PRJEB7626,SAMEA3113574,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626917,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113574,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,42552839.0,Sediment/Soil
ERR687884,WGS,PRJEB7626,SAMEA3113574,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632827,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113574,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,43332095.0,Sediment/Soil
ERR687885,WGS,PRJEB7626,SAMEA3113576,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632828,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113576,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,43861277.0,Sediment/Soil
ERR687891,WGS,PRJEB7626,SAMEA3113581,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632834,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113581,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,41900421.0,Sediment/Soil
ERR687894,WGS,PRJEB7626,SAMEA3113582,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632837,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113582,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,42356104.0,Sediment/Soil
ERR687898,WGS,PRJEB7626,SAMEA3113585,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632841,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113585,ERP008551,Sediment/Soil,mMetagenome,Not applicable,151.0,46290224.0,Sediment/Soil
ERR450858,AMPLICON,PRJEB5758,SAMEA2393344,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417230,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393344,ERP005182,Skin,mMetagenome,Not applicable,99.1,42141.0,Skin
ERR450906,AMPLICON,PRJEB5758,SAMEA2393392,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417278,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393392,ERP005182,Skin,mMetagenome,Not applicable,99.2,48783.0,Skin
ERR450958,AMPLICON,PRJEB5758,SAMEA2393444,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417330,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393444,ERP005182,Skin,mMetagenome,Not applicable,96.8,6105.0,Skin
ERR451076,AMPLICON,PRJEB5758,SAMEA2393562,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417448,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393562,ERP005182,Skin,mMetagenome,Not applicable,95.3,24984.0,Skin
ERR451083,AMPLICON,PRJEB5758,SAMEA2393569,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417455,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393569,ERP005182,Skin,mMetagenome,Not applicable,98.5,20208.0,Skin
ERR451153,AMPLICON,PRJEB5758,SAMEA2393639,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417525,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393639,ERP005182,Skin,mMetagenome,Not applicable,99.3,52380.0,Skin
ERR451202,AMPLICON,PRJEB5758,SAMEA2393688,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417574,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393688,ERP005182,Skin,mMetagenome,Not applicable,98.9,61956.0,Skin
ERR451384,AMPLICON,PRJEB5758,SAMEA2393870,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417756,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393870,ERP005182,Skin,mMetagenome,Not applicable,99.3,6.0,Skin
ERR451472,AMPLICON,PRJEB5758,SAMEA2393958,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417844,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393958,ERP005182,Skin,mMetagenome,Not applicable,97.7,13480.0,Skin
ERR451524,AMPLICON,PRJEB5758,SAMEA2394010,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417896,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2394010,ERP005182,Skin,mMetagenome,Not applicable,98.7,21836.0,Skin
ERR450719,AMPLICON,PRJEB5758,SAMEA2393205,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417091,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393205,ERP005182,Skin,mMetagenome,Not applicable,98.4,46671.0,Skin
ERR450774,AMPLICON,PRJEB5758,SAMEA2393260,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417146,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393260,ERP005182,Skin,mMetagenome,Not applicable,99.3,95567.0,Skin
SRR5297130,WGS,PRJNA377320,SAMN06458273,USCS,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2599465,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-02-10T00:00:00Z,Burial16_Calculus,SRP100856,Oral,aMetagenome,Calculus,76.0,7355340.0,aOral
SRR5297132,WGS,PRJNA377320,SAMN06458271,USCS,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2599467,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-02-10T00:00:00Z,Buria4_Calculus,SRP100856,Oral,aMetagenome,Calculus,76.0,2768936.0,aOral
SRR5297133,WGS,PRJNA377320,SAMN06458270,USCS,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2599468,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-02-10T00:00:00Z,Burial2_Calculus,SRP100856,Oral,aMetagenome,Calculus,76.0,3449388.0,aOral
ERR1474568,WGS,PRJEB14383,SAMEA4031756,UCL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1545705,Illumina HiSeq 2500,PAIRED,RANDOM PCR,METAGENOMIC,metagenome,ILLUMINA,2017-11-16T00:00:00Z,SAMEA4031756,ERP016024,Oral,mMetagenome,Saliva,95.65,41891239.0,mOral
ERR1474580,WGS,PRJEB14383,SAMEA4031768,UCL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1545717,Illumina HiSeq 2500,PAIRED,RANDOM PCR,METAGENOMIC,metagenome,ILLUMINA,2017-11-16T00:00:00Z,SAMEA4031768,ERP016024,Oral,mMetagenome,Saliva,86.35,54071663.0,mOral
ERR1474585,WGS,PRJEB14383,SAMEA4031773,UCL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1545722,Illumina HiSeq 2500,PAIRED,RANDOM PCR,METAGENOMIC,metagenome,ILLUMINA,2017-11-16T00:00:00Z,SAMEA4031773,ERP016024,Oral,mMetagenome,Saliva,89.8,38323142.0,mOral
ERR2004605,WGS,PRJEB21269,SAMEA104120062,"APPRECIATE THE BEAUTY OF LIFE, INC.",public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2064370,NextSeq 500,PAIRED,size fractionation,METAGENOMIC,soil metagenome,ILLUMINA,2019-01-02T00:00:00Z,SAMEA104120062,ERP023502,Sediment/Soil,mMetagenome,Not applicable,151.0,23174396.0,Sediment/Soil
ERR2004609,WGS,PRJEB21269,SAMEA104120066,"APPRECIATE THE BEAUTY OF LIFE, INC.",public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2064374,NextSeq 500,PAIRED,size fractionation,METAGENOMIC,soil metagenome,ILLUMINA,2019-01-02T00:00:00Z,SAMEA104120066,ERP023502,Sediment/Soil,mMetagenome,Not applicable,151.0,22870912.0,Sediment/Soil
ERR3307045,WGS,PRJEB31185,SAMEA5591548,MPI SCIENCE OF HUMAN HIST,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX3333070,NextSeq 500,PAIRED,RANDOM,GENOMIC,metagenome,ILLUMINA,2019-05-05T00:00:00Z,SAMEA5591548,ERP113706,Oral,mMetagenome,Not declared,76.0,70322031.0,mOral
ERR3307047,WGS,PRJEB31185,SAMEA5591550,MPI SCIENCE OF HUMAN HIST,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX3333072,NextSeq 500,PAIRED,RANDOM,GENOMIC,metagenome,ILLUMINA,2019-05-05T00:00:00Z,SAMEA5591550,ERP113706,Oral,mMetagenome,Not declared,76.0,51309213.0,mOral
ERR3307050,WGS,PRJEB31185,SAMEA5591553,MPI SCIENCE OF HUMAN HIST,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX3333075,NextSeq 500,PAIRED,RANDOM,GENOMIC,metagenome,ILLUMINA,2019-05-05T00:00:00Z,SAMEA5591553,ERP113706,Oral,mMetagenome,Not declared,76.0,47839599.0,mOral
ERR3307054,WGS,PRJEB31185,SAMEA5591557,MPI SCIENCE OF HUMAN HIST,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX3333079,NextSeq 500,PAIRED,RANDOM,GENOMIC,metagenome,ILLUMINA,2019-05-05T00:00:00Z,SAMEA5591557,ERP113706,Oral,mMetagenome,Not declared,76.0,73800335.0,mOral
SRR12557006,WGS,PRJNA660212,SAMN15941520,UNIVERSITY OF FLORENCE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9046230,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-08-31T00:00:00Z,PO-ZUS44,SRP279479,Oral,aMetagenome,Teeth,76.0,6148623.0,aOral
SRR12557007,WGS,PRJNA660212,SAMN15941519,UNIVERSITY OF FLORENCE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9046229,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-08-31T00:00:00Z,PO-898,SRP279479,Oral,aMetagenome,Teeth,76.0,7962504.5,aOral
ERR3579823,WGS,PRJEB34569,SAMEA5971646,MPI SCIENCE OF HUMAN HIST,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERX3577122,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,2021-04-28T00:00:00Z,VLC005.A,ERP117493,Oral,mMetagenome,Calculus,95.85,44348880.0,mOral
ERR3579824,WGS,PRJEB34569,SAMEA5971647,MPI SCIENCE OF HUMAN HIST,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",ERX3577123,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,2021-04-28T00:00:00Z,VLC008.A,ERP117493,Oral,mMetagenome,Calculus,109.75,35364677.0,mOral
